Date,Open,High,Low,Close,Volume
2013-01-04,2348.4,2354.95,2332.0,2349.55,1056751.0
2013-01-07,2351.1,2379.9,2335.55,2374.8,1095203.0
2013-01-08,2365.0,2367.95,2323.5,2344.0,1608428.0
2013-01-09,2340.2,2361.8,2323.3,2331.0,768746.0
2013-01-10,2331.0,2342.65,2309.2,2322.3,1362627.0
2013-01-11,2521.0,2722.0,2521.0,2712.1,11606571.0
2013-01-14,2759.8,2836.95,2752.25,2806.5,6365595.0
2013-01-15,2806.0,2809.45,2774.5,2787.05,2547235.0
2013-01-16,2781.0,2788.8,2755.5,2767.45,1457603.0
2013-01-17,2792.0,2806.65,2779.2,2797.95,1470884.0
2013-01-18,2805.0,2810.0,2777.45,2788.05,911324.0
2013-01-21,2763.05,2810.6,2763.05,2796.3,737445.0
2013-01-22,2793.6,2798.65,2777.0,2783.55,638785.0
2013-01-23,2781.0,2798.0,2781.0,2789.6,932339.0
2013-01-24,2810.0,2828.0,2790.75,2798.2,1401412.0
2013-01-25,2810.0,2828.0,2791.15,2814.65,1055317.0
2013-01-28,2812.0,2827.6,2801.0,2810.65,840376.0
2013-01-29,2806.0,2825.0,2788.55,2799.0,774648.0
2013-01-30,2804.75,2805.95,2780.55,2790.65,850691.0
2013-01-31,2792.0,2807.1,2770.0,2789.5,2185055.0
2013-02-01,2791.1,2801.9,2752.0,2770.95,987456.0
2013-02-04,2781.0,2790.0,2745.0,2767.6,937502.0
2013-02-05,2763.25,2782.35,2745.55,2755.9,770764.0
2013-02-06,2775.25,2788.05,2755.85,2776.0,1137168.0
2013-02-07,2786.0,2799.0,2780.05,2789.5,1338059.0
2013-02-08,2783.15,2816.7,2772.25,2789.45,685337.0
2013-02-11,2801.25,2814.95,2784.9,2792.05,924349.0
2013-02-12,2770.0,2774.1,2741.75,2755.25,555299.0
2013-02-13,2757.0,2797.15,2745.0,2789.55,790361.0
2013-02-14,2794.4,2828.0,2794.35,2812.75,861750.0
2013-02-15,2790.0,2808.5,2776.3,2788.6,649282.0
2013-02-18,2783.0,2786.7,2763.0,2780.1,344348.0
2013-02-19,2780.1,2825.0,2767.05,2820.45,580418.0
2013-02-20,2825.25,2832.35,2808.5,2819.45,693153.0
2013-02-21,2801.6,2819.9,2793.15,2807.8,694843.0
2013-02-22,2798.7,2855.0,2797.1,2840.55,1087942.0
2013-02-25,2870.0,2922.0,2867.6,2917.8,1307206.0
2013-02-26,2916.0,2969.4,2916.0,2959.8,1521693.0
2013-02-27,2948.0,2948.0,2902.1,2910.55,878720.0
2013-02-28,2915.3,2935.85,2885.4,2907.0,1476013.0
2013-03-01,2914.0,2961.4,2892.0,2913.8,1051829.0
2013-03-04,2926.0,2942.5,2872.15,2903.45,1263540.0
2013-03-05,2924.55,2939.4,2913.25,2921.3,896493.0
2013-03-06,2947.0,2976.7,2926.25,2970.1,1525685.0
2013-03-07,2981.25,3009.8,2980.0,3004.35,1714420.0
2013-03-08,2988.0,2989.0,2957.25,2970.25,770362.0
2013-03-11,2981.8,2990.0,2930.0,2945.75,608270.0
2013-03-12,2940.0,2944.7,2912.0,2918.1,714257.0
2013-03-13,2890.0,2890.0,2850.1,2863.45,1341267.0
2013-03-14,2866.0,2888.9,2842.9,2874.1,1041540.0
2013-03-15,2876.35,2911.65,2868.05,2878.25,907599.0
